Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,Indicator Label,Indicator Category Label,Month_Week,Week_ending,Estimate,CI_Half_width_90pct,CI_Half_width_95pct,Unweighted Sample Size,suppression_flag
RSV,National,National,Race/Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,50.5228,12.3729,14.7422,319,0
RSV,National,National,Race/Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,33.3462,11.9236,14.2068,319,0
RSV,National,National,Race/Ethnicity,"Pacific Islander/Native Hawaiian, Non-Hispanic",Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,2.3448,1.6061,1.9136,286,0
RSV,National,National,Race/Ethnicity,"Pacific Islander/Native Hawaiian, Non-Hispanic",4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,2.3448,1.6061,1.9136,286,0
RSV,National,National,Race/Ethnicity,"Pacific Islander/Native Hawaiian, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,1.8322,1.5742,1.8756,33,0
RSV,National,National,Race/Ethnicity,"Pacific Islander/Native Hawaiian, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,76.9505,7.4522,8.8792,33,0
RSV,National,National,Race/Ethnicity,"Pacific Islander/Native Hawaiian, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,18.8725,7.0966,8.4555,33,0
RSV,National,National,Race/Ethnicity,"White, Non-Hispanic",Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,12.604,0.6005,0.7155,63288,0
RSV,National,National,Race/Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,12.604,0.6005,0.7155,63288,0
RSV,National,National,Race/Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,16.5468,2.1334,2.5419,4087,0
RSV,National,National,Race/Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,40.7738,3.065,3.6519,4087,0
RSV,National,National,Race/Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,30.0754,3.1254,3.7239,4087,0
RSV,National,National,Poverty Status,"Above Poverty, Income >= $75k",Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,13.6425,0.8974,1.0693,30130,0
RSV,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,13.6425,0.8974,1.0693,30130,0
RSV,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,16.372,3.473,4.138,1949,0
RSV,Region,Region 6,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,23.921,6.7273,8.0155,978,0
RSV,Region,Region 7,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,4.6374,0.7948,0.947,4313,0
RSV,Region,Region 7,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,4.6374,0.7948,0.947,4313,0
RSV,Region,Region 7,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,18.3508,5.5351,6.595,401,0
RSV,Region,Region 7,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,53.4144,6.5772,7.8367,401,0
RSV,Region,Region 7,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,23.5974,5.2401,6.2435,401,0
RSV,Region,Region 8,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,9.0256,1.1271,1.3429,9502,0
RSV,Region,Region 8,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,9.0256,1.1271,1.3429,9502,0
RSV,Region,Region 8,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,20.6711,5.1027,6.0799,767,0
RSV,Region,Region 8,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,41.0882,6.0496,7.208,767,0
RSV,Region,Region 8,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,29.2152,5.3001,6.315,767,0
RSV,Region,Region 9,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,6.5195,1.5706,1.8713,8532,0
RSV,Region,Region 9,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,6.5195,1.5706,1.8713,8532,0
RSV,Region,Region 9,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,25.1958,7.0006,8.3412,743,0
RSV,Region,Region 9,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,48.8798,7.8092,9.3046,743,0
RSV,Region,Region 9,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,19.405,4.8182,5.7408,743,0
RSV,National,National,Overall,60+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,8.1783,0.6764,0.8059,85281,0
RSV,National,National,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,8.1783,0.6764,0.8059,85281,0
RSV,National,National,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,19.5794,2.0443,2.4358,5815,0
RSV,National,National,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,47.8586,2.7104,3.2294,5815,0
RSV,National,National,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,24.3836,2.2089,2.6319,5815,0
RSV,National,National,Health Insurance,Insured,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,8.3923,0.7069,0.8423,81046,0
RSV,National,National,Health Insurance,Insured,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,8.3923,0.7069,0.8423,81046,0
RSV,National,National,Health Insurance,Insured,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,19.8938,2.1034,2.5062,5535,0
RSV,National,National,Health Insurance,Insured,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,48.3135,2.772,3.3028,5535,0
RSV,National,National,Health Insurance,Insured,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,23.4003,2.1637,2.578,5535,0
RSV,National,National,Health Insurance,Uninsured,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,1.6984,0.6258,0.7456,2032,0
RSV,National,National,Health Insurance,Uninsured,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,1.6984,0.6258,0.7456,2032,0
RSV,National,National,Health Insurance,Uninsured,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,16.0942,13.3189,15.8693,136,0
RSV,National,National,Health Insurance,Uninsured,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,36.5482,16.595,19.7727,136,0
RSV,National,National,Health Insurance,Uninsured,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,45.6592,20.2661,24.1469,136,0
RSV,National,National,Gender Identity,Cisgender,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,8.2243,0.6843,0.8154,83859,0
RSV,National,National,Gender Identity,Cisgender,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,8.2243,0.6843,0.8154,83859,0
RSV,National,National,Gender Identity,Cisgender,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,19.6887,2.0638,2.459,5725,0
RSV,National,National,Gender Identity,Cisgender,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,47.7421,2.732,3.2551,5725,0
RSV,National,National,Gender Identity,Cisgender,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,24.3448,2.226,2.6522,5725,0
RSV,National,National,Gender Identity,Don't Know/Refused,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,2.8098,1.238,1.4751,973,0
RSV,National,National,Gender Identity,Don't Know/Refused,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,2.8098,1.238,1.4751,973,0
RSV,National,National,Gender Identity,Don't Know/Refused,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,9.2345,4.1593,4.9557,60,0
RSV,National,National,Gender Identity,Don't Know/Refused,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,67.1429,4.4946,5.3553,60,0
RSV,National,National,Gender Identity,Don't Know/Refused,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,20.8128,5.6433,6.724,60,0
RSV,National,National,Gender Identity,Transgender/Nonbinary,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,8.1954,4.8746,5.808,195,0
RSV,National,National,Gender Identity,Transgender/Nonbinary,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,,,,195,1
RSV,National,National,Gender Identity,Transgender/Nonbinary,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,,,,10,1
RSV,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,39.1757,4.3357,5.1659,1949,0
RSV,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,30.8097,4.4989,5.3604,1949,0
RSV,National,National,Poverty Status,Below Poverty,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,6.3946,1.4179,1.6894,5737,0
RSV,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,6.3946,1.4179,1.6894,5737,0
RSV,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,12.3251,3.316,3.9509,377,0
RSV,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,46.5078,9.6711,11.5231,377,0
RSV,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,34.7726,9.7338,11.5977,377,0
RSV,National,National,Poverty Status,"Above Poverty, Income < $75k",Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,10.4253,0.8716,1.0385,28461,0
RSV,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,10.4253,0.8716,1.0385,28461,0
RSV,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,20.7058,3.7076,4.4176,1823,0
RSV,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,44.6331,4.7399,5.6475,1823,0
RSV,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,24.2357,3.9669,4.7265,1823,0
RSV,National,National,Poverty Status,Poverty Status Unknown,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,9.6863,0.8966,1.0683,20953,0
RSV,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,9.6863,0.8966,1.0683,20953,0
RSV,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,14.6352,3.3758,4.0222,1440,0
RSV,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,44.7808,5.1058,6.0835,1440,0
RSV,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,30.8978,4.656,5.5476,1440,0
RSV,State,Alabama,Overall,60+ years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,6.9867,1.5562,1.8543,2273,0
RSV,State,Alabama,Overall,60+ years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,6.9867,1.5562,1.8543,2273,0
RSV,State,Alabama,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,13.5169,5.7669,6.8712,153,0
RSV,State,Alabama,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,52.889,8.0054,9.5383,153,0
RSV,State,Alabama,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,26.6073,6.8374,8.1467,153,0
RSV,State,Alaska,Overall,60+ years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,15.6729,2.542,3.0288,989,0
RSV,State,Alaska,Overall,60+ years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,15.6729,2.542,3.0288,989,0
RSV,State,Alaska,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,18.3951,7.3931,8.8088,100,0
RSV,State,Alaska,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,47.5112,10.1815,12.1312,100,0
RSV,State,Alaska,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,18.4208,7.4922,8.9268,100,0
RSV,State,Arizona,Overall,60+ years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,14.2628,1.5762,1.8781,2562,0
RSV,State,Arizona,Overall,60+ years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,14.2628,1.5762,1.8781,2562,0
RSV,State,Arizona,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,15.7949,5.3134,6.3309,172,0
RSV,State,Arizona,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,44.8919,6.9796,8.3161,172,0
RSV,State,Arizona,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,25.0505,6.2378,7.4323,172,0
RSV,State,Arkansas,Overall,60+ years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,10.7562,2.7785,3.3105,1558,0
RSV,State,Arkansas,Overall,60+ years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,10.7562,2.7785,3.3105,1558,0
RSV,State,Arkansas,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,10.7958,4.7845,5.7006,114,0
RSV,State,Arkansas,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,52.8185,9.7294,11.5925,114,0
RSV,State,Arkansas,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,25.6295,8.4093,10.0196,114,0
RSV,State,California,Overall,60+ years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,10.2348,2.0981,2.4999,1732,0
RSV,State,California,Overall,60+ years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,10.2348,2.0981,2.4999,1732,0
RSV,State,California,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,22.9061,10.762,12.8228,97,0
RSV,State,California,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,45.9226,13.4137,15.9823,97,0
RSV,State,California,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,20.9365,10.8494,12.9269,97,0
RSV,State,Colorado,Overall,60+ years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,20.8318,2.4013,2.8611,1770,0
RSV,Region,Region 6,Overall,60+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,22.0072,6.4217,7.6514,873,0
RSV,Region,Region 7,Overall,60+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,3.7068,0.6746,0.8038,4313,0
RSV,Region,Region 7,Overall,60+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,3.7068,0.6746,0.8038,4313,0
RSV,Region,Region 7,Overall,60+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,25.6363,8.5808,10.2239,364,0
RSV,Region,Region 7,Overall,60+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,55.5004,9.3422,11.1311,364,0
